Channel,Watch time,Stream time,Peak viewers,Average viewers,Followers,Followers gained,Views gained,Partnered,Mature,Language,Month
SolaryHS,68735445,38895,4312,1766,147191,2605,811411,True,False,French,1-2020
SolaryHS,65131605,40005,4739,1627,147191,3415,1127648,True,False,French,7-2019
Squeezie,147210660,3480,158972,42301,1957776,128890,5715961,True,False,French,9-2019
Squeezie,115389990,4950,58353,23310,1957776,173112,3489682,True,False,French,4-2020
StarLadder5,214458300,9180,189859,23360,1029261,38366,6693995,True,False,Russian,9-2019
StarLadder5,200093565,6960,132952,28748,1029261,44707,7831126,True,False,Russian,8-2019
StarLadder5,119501865,6855,120656,17432,1029261,24422,3704256,True,False,Russian,4-2019
StarLadder5,71096685,8475,64179,8388,1029261,19874,2724045,True,False,Russian,10-2019
StarLadder5,61992510,8880,23042,6980,1029261,9779,2582024,True,False,Russian,7-2019
StarLadder_cs_en,500255415,5580,199545,89651,826432,180774,14146143,True,False,English,8-2019
StarLadder_cs_en,372241155,6090,329195,61123,826432,81280,9047080,True,False,English,9-2019
StarLadder_cs_en,170123145,6765,77113,25146,826432,24846,4092087,True,False,English,10-2019
StarLadder_cs_en,133794045,3765,107185,35535,826432,36321,2678713,True,False,English,4-2019
StarLadder_cs_en,88713930,7515,50320,11804,826432,34818,2711344,True,False,English,7-2019
StaysafeTV,68343705,15030,15608,4546,141070,22991,1639830,True,True,English,9-2019
Stray228,95625450,8805,19781,10859,730273,12769,2651831,True,False,Russian,3-2020
Stray228,94834965,8205,19525,11557,730273,17069,2100075,True,False,Russian,5-2019
Stray228,90610470,7785,18559,11638,730273,15698,1953549,True,False,Russian,12-2019
Stray228,88383885,7755,22044,11396,730273,15530,1865738,True,False,Russian,4-2019
Stray228,87916200,7500,20355,11721,730273,15774,1843742,True,False,Russian,1-2020
Stray228,87436020,7320,36971,11944,730273,29363,1995666,True,False,Russian,11-2019
Stray228,82924770,7275,18249,11398,730273,10980,1728280,True,False,Russian,2-2020
Stray228,82801290,8460,19117,9786,730273,16123,1913672,True,False,Russian,10-2019
Stray228,74166600,7485,17740,9908,730273,17618,1710481,True,False,Russian,9-2019
Stray228,65559915,6315,15724,10381,730273,17271,1674428,True,False,Russian,7-2019
SummonersInnLive,159834435,17955,64244,8901,496370,15150,4256230,True,False,German,10-2019
SummonersInnLive,66165045,7140,110095,9266,496370,9438,1979662,True,False,German,11-2019
Swagg,123961590,15495,23455,7999,528456,162030,1027341,True,False,English,4-2020
Swifty,59394705,16800,19884,3534,606394,24742,2731467,True,False,English,9-2019
Symfuhny,160316835,15360,35565,10436,1995583,230007,3470896,True,True,English,5-2019
Symfuhny,139867905,12765,30228,10956,1995583,119702,3614880,True,True,English,7-2019
Symfuhny,134981925,12735,45671,10598,1995583,124933,3000938,True,True,English,8-2019
Symfuhny,81100965,10650,22255,7614,1995583,37032,2129014,True,True,English,9-2019
Symfuhny,63834360,11325,16082,5636,1995583,86163,1760145,True,True,English,4-2019
SypherPK,166283640,13965,130401,11906,3259294,134762,7497921,True,False,English,10-2019
SypherPK,109255890,14430,49124,7570,3259294,186804,2980573,True,False,English,4-2020
SypherPK,75033885,13755,25133,5454,3259294,82494,1638078,True,False,English,8-2019
SypherPK,72727230,13215,15432,5503,3259294,65687,1209673,True,False,English,3-2020
SypherPK,70349715,11895,24718,5913,3259294,80560,1495087,True,False,English,7-2019
SypherPK,68898840,12555,16586,5487,3259294,39585,1217798,True,False,English,12-2019
SypherPK,61735650,9495,18588,6501,3259294,50836,1056242,True,False,English,2-2020
SypherPK,56370015,9975,24746,5650,3259294,35412,1223704,True,False,English,9-2019
T90Official,81917235,5415,51422,15127,150855,18495,3429489,True,False,English,3-2020
TFBlade,241179120,13185,35833,18291,961250,99052,4452302,True,False,English,2-2020
TFBlade,199644420,14550,28823,13720,961250,54315,5072728,True,False,English,3-2020
TFBlade,112614465,14895,22707,7560,961250,46765,3039381,True,False,English,10-2019
TFBlade,110754750,12750,53026,8686,961250,56653,3321952,True,False,English,5-2019
TFBlade,107208315,13080,23891,8195,961250,59899,2887020,True,False,English,4-2019
TFBlade,104339145,12435,17551,8390,961250,40654,2917201,True,False,English,11-2019
TFBlade,85924650,11325,16467,7586,961250,20337,2232534,True,False,English,12-2019
TFBlade,84996375,12180,15597,6977,961250,22593,2234667,True,False,English,1-2020
TFBlade,82297920,12360,15414,6657,961250,49034,2877802,True,False,English,8-2019
TFBlade,75230325,6750,23375,11144,961250,40557,2108541,True,False,English,9-2019
TFBlade,64647615,10815,17001,5977,961250,24125,2032396,True,False,English,7-2019
TSM_Daequan,68740155,4770,30766,14410,3776528,56324,1039189,True,True,English,4-2019
TSM_Hamlinz,115544880,6075,37159,19019,2137521,97330,1498378,True,False,English,5-2019
TSM_Hamlinz,58698000,4050,21282,14492,2137521,38399,752336,True,False,English,11-2019
TSM_Viss,62197560,15060,8103,4129,761508,33370,1200329,True,False,English,4-2019
TeePee,117394995,16320,24952,7192,438493,43812,1613276,True,True,English,4-2020
TeePee,69230805,15795,19769,4382,438493,19224,841355,True,True,English,3-2020
Tfue,659740680,11310,229288,58331,8361504,368462,12251045,True,False,English,5-2019
Tfue,621455460,12930,146473,48062,8362079,244146,11742857,True,False,English,8-2019
Tfue,589972575,10980,228117,53731,8361504,337652,12789246,True,False,English,4-2019
Tfue,495077940,11910,190173,41567,8361164,240353,10569170,True,False,English,4-2020
Tfue,455800275,10020,157241,45488,8362079,233516,9714492,True,False,English,7-2019
Tfue,356555520,9330,285644,38215,8362079,190934,9374326,True,False,English,10-2019
Tfue,294133245,11790,66666,24947,8361504,288072,6063456,True,False,English,3-2020
Tfue,272307855,10335,95134,26347,8362570,87606,5651828,True,False,English,12-2019
Tfue,235637430,7965,79851,29583,8362570,80515,5020884,True,False,English,11-2019
Tfue,232119285,6195,87733,37468,8362079,70676,4529867,True,False,English,9-2019
Tfue,202483425,10170,48498,19909,8362079,121443,3867659,True,False,English,1-2020
Tfue,127627995,6015,41563,21217,8362570,46180,2432530,True,False,English,2-2020
TheGrefg,155301390,6720,131776,23109,2901822,369396,4550756,True,False,Spanish,4-2020
TheGrefg,96791205,3615,517229,26774,2901822,311209,2811877,True,False,Spanish,1-2020
TheGrefg,75655365,3915,179372,19324,2901822,261894,3689065,True,False,Spanish,11-2019
TheGrefg,64090110,4050,144356,15824,2901822,702709,3517902,True,False,Spanish,10-2019
TheRealKnossi,181749375,7485,90169,24281,886309,90664,2479852,True,True,German,4-2020
TheRealKnossi,100811955,5745,59175,17547,886309,54741,1431082,True,True,German,2-2020
TheRealKnossi,88018635,5100,47869,17258,886309,31765,1410805,True,True,German,3-2020
TheRealKnossi,85579830,3810,55778,22461,886309,57058,1275868,True,True,German,1-2020
TheRealKnossi,82653720,3810,110376,21693,886309,62261,1531602,True,True,German,12-2019
TheRealKnossi,76325055,5775,42131,13216,886309,126373,1489559,True,True,German,8-2019
TheRealKnossi,69268815,3630,42774,19081,886309,69803,1295997,True,True,German,11-2019
TheRealKnossi,62269380,2985,104115,20860,886309,123324,1426345,True,True,German,9-2019
Thijs,160504665,11790,28869,13613,751116,24845,2725630,True,False,English,4-2019
Thijs,160056600,13500,27484,11855,751116,20872,5399793,True,False,English,8-2019
Thijs,102002055,9660,17648,10558,751116,10799,1731581,True,False,English,5-2019
Thijs,88374270,11145,23054,7928,751116,6770,1725403,True,False,English,12-2019
Thijs,72260025,11370,13181,6354,751116,6571,1300308,True,False,English,7-2019
Thijs,71766810,8745,13472,8206,751116,7976,1118537,True,False,English,9-2019
Thijs,67135605,9540,24923,7036,751116,17337,1203618,True,False,English,10-2019
TidesofTime,96494655,20085,12457,4803,254284,25628,842072,True,False,English,11-2019
TimTheTatman,520369185,9465,142067,54977,4877453,420113,10100599,True,True,English,4-2020
TimTheTatman,255380475,10365,52897,24638,4877453,101780,8403150,True,True,English,8-2019
TimTheTatman,223868340,8970,134187,24956,4877453,95833,3659522,True,True,English,3-2020
TimTheTatman,210233280,9165,95170,22938,4877453,79198,4494519,True,True,English,10-2019
TimTheTatman,207474045,11280,95700,18392,4877453,61635,3449841,True,True,English,12-2019
TimTheTatman,199519125,7590,51859,26286,4877453,94954,4155563,True,True,English,4-2019
TimTheTatman,193358460,9840,38110,19649,4877453,92747,3767553,True,True,English,5-2019
TimTheTatman,156499170,9735,29329,16075,4877453,33815,3042424,True,True,English,9-2019
TimTheTatman,135271545,9180,31255,14734,4877453,42133,2371404,True,True,English,2-2020
TimTheTatman,132338940,7200,37014,18380,4877453,36625,2323039,True,True,English,1-2020
TimTheTatman,129948585,7110,46772,18276,4877453,63487,2803433,True,True,English,7-2019
TimTheTatman,101585100,6570,33808,15461,4877453,33005,2032189,True,True,English,11-2019
Trainwreckstv,118518315,15645,16085,7575,639975,49356,1211789,True,True,English,12-2019
Trainwreckstv,117765270,13815,17639,8523,639975,41433,1308138,True,True,English,1-2020
Trainwreckstv,94399140,13815,16830,6832,639975,21050,973503,True,True,English,11-2019
Trainwreckstv,92568360,12045,15782,7684,639975,24932,1038802,True,True,English,2-2020
Trainwreckstv,86055750,12900,22614,6670,639975,20189,936529,True,True,English,10-2019
Trainwreckstv,82927965,12825,18447,6465,639975,49110,1164566,True,True,English,3-2020
Trainwreckstv,70327350,13665,13778,5146,639975,12416,947070,True,True,English,7-2019
Trainwreckstv,69855270,11220,25229,6225,639975,20568,1022418,True,True,English,5-2019
Trainwreckstv,66729990,11595,26951,5754,639975,24590,817066,True,True,English,8-2019
Trainwreckstv,60312030,10095,25883,5973,639975,14885,769244,True,True,English,9-2019
Trick2g,61549290,12825,12182,4798,1468868,18825,1314939,True,True,English,12-2019
Trick2g,57816705,12675,28917,4560,1468868,25178,1212828,True,True,English,11-2019
Trymacs,129100995,9900,30124,13040,1448271,82257,1643476,True,False,German,1-2020
Trymacs,127464570,10455,40595,12191,1448271,62527,2516553,True,False,German,4-2020
Trymacs,115937115,6855,71844,16912,1448271,43096,1993600,True,False,German,4-2019
Trymacs,103943775,8250,31190,12598,1448271,43219,2120073,True,False,German,11-2019
Trymacs,100094055,6105,100771,16394,1448271,38878,1688169,True,False,German,5-2019
Trymacs,94306065,10635,23304,8866,1448271,37863,1403406,True,False,German,3-2020
Trymacs,89117325,8505,34569,10477,1448271,8165,1704657,True,False,German,2-2020
Trymacs,86870940,10440,91389,8320,1448271,36760,1885962,True,False,German,7-2019
Trymacs,74128410,10395,25512,7130,1448271,41589,1451721,True,False,German,9-2019
Trymacs,64734780,6990,30095,9260,1448271,28503,1148827,True,False,German,12-2019
Twitch,78150090,930,130795,84032,1186298,85667,16563061,True,False,English,3-2020
TwitchPresents,204894915,43155,18703,4747,859235,35981,20434124,True,False,English,4-2019
TwitchPrime,77749695,945,156436,82274,58276,10239,11419392,True,False,English,7-2019
TwitchRivals,70872945,4905,55917,14448,905618,41702,12103920,True,False,English,4-2019
TwitchRivals,70412400,5340,47361,13185,905618,55374,9252972,True,False,English,7-2019
TwitchRivals,67947780,2475,108549,27453,905618,44268,12324069,True,False,English,1-2020
UNLOSTV,220008240,10560,51753,20833,1580930,348156,7982134,True,False,Turkish,4-2020
VGBootCamp,71979330,9375,75738,7677,526246,12418,1580478,True,False,English,4-2019
VGBootCamp,69569490,7590,97791,9165,526246,16757,2211018,True,False,English,2-2020
VGBootCamp,69113985,8700,82148,7943,526246,16739,1586817,True,False,English,8-2019
Vader,187759920,12570,27522,14936,417819,57213,2607829,True,True,English,4-2019
Vader,177461805,14865,20859,11937,417819,31775,2399338,True,True,English,5-2019
Vader,137348490,15540,16945,8837,417819,21611,1716852,True,True,English,8-2019
Vader,124300995,18210,11559,6825,417819,11971,1151063,True,True,English,3-2020
Vader,105006990,14190,16289,7399,417819,7040,1249771,True,True,English,9-2019
Vader,103922475,13035,19721,7972,417819,9464,1376549,True,True,English,7-2019
Vader,83441580,13890,10191,6006,417819,3197,904447,True,True,English,10-2019
Vader,77283555,13095,10705,5901,417813,1864,732185,True,True,English,2-2020
Vader,75953970,13530,11266,5613,417813,1116,756491,True,True,English,12-2019
Vader,74074005,13215,10772,5604,417813,2259,781046,True,True,English,11-2019
Vader,72916290,13800,10450,5283,417819,4447,742209,True,True,English,1-2020
Valkia,138043515,34335,16320,4020,309674,127268,2727196,True,False,English,4-2020
Veritas,77531580,12090,78738,6412,162123,32002,900086,True,False,English,1-2020
Warcraft,83989890,4215,64247,19925,580952,18758,3950770,True,False,English,4-2019
Warcraft,71872905,4365,42042,16465,580952,10432,3142201,True,False,English,8-2019
Warframe,108676065,1245,316977,87289,1072078,122510,3225516,True,False,English,7-2019
WePlayEsport_EN,121831920,14775,67656,8245,137658,13064,2771294,True,False,English,4-2020
WePlayEsport_EN,110073975,3495,76110,31494,137658,37632,1666634,True,False,English,1-2020
WePlayEsport_EN,86379270,14340,51401,6023,137658,19320,2471624,True,False,English,3-2020
WePlayEsport_EN,81730725,6540,87751,12496,137658,20399,1332729,True,False,English,2-2020
WePlayEsport_RU,131339925,14865,85077,8835,246056,21784,3756966,True,False,Russian,4-2020
WePlayEsport_RU,110810370,3510,74345,31569,246056,25508,2876492,True,False,Russian,1-2020
WePlayEsport_RU,108402435,6510,107265,16651,246056,28439,3423963,True,False,Russian,2-2020
WePlayEsport_RU,76139880,15105,50774,5040,246056,14423,2913113,True,False,Russian,3-2020
Yassuo,508541445,17865,70587,28465,1770882,304585,7713719,True,False,English,4-2020
Yassuo,109487565,8475,25135,12918,1770882,49128,2797875,True,False,English,10-2019
Yassuo,103899840,7605,40010,13661,1770882,46510,2811856,True,False,English,11-2019
Yassuo,89197785,7545,22113,11821,1770882,36670,2388862,True,False,English,1-2020
Yassuo,88172715,6840,23573,12890,1770882,35752,2611365,True,False,English,4-2019
Yassuo,79104030,8430,23106,9383,1770882,25578,2335204,True,False,English,5-2019
Yassuo,75138885,7815,19738,9614,1770882,36740,2236576,True,False,English,8-2019
Yassuo,65916075,6795,20358,9700,1770882,30002,2017672,True,False,English,9-2019
Yassuo,62340690,5820,26621,10710,1770882,25321,1614009,True,False,English,12-2019
Yassuo,61075320,6585,29758,9274,1770882,21653,1779454,True,False,English,2-2020
YoDa,190546815,16365,31545,11643,1692192,32814,4085700,True,False,Portuguese,3-2020
YoDa,170229990,12210,24297,13941,1692105,34229,3713692,True,False,Portuguese,4-2020
YoDa,145355940,14985,21880,9699,1692491,19394,3024756,True,False,Portuguese,2-2020
YoDa,144867105,12225,123796,11849,1692491,32229,3353767,True,False,Portuguese,11-2019
YoDa,125714880,10710,25205,11737,1692491,22240,2956036,True,False,Portuguese,12-2019
YoDa,122347035,10080,22711,12137,1692334,31617,2660081,True,False,Portuguese,1-2020
YoDa,119216520,8055,28731,14799,1692192,25832,3379767,True,False,Portuguese,4-2019
YoDa,106673175,9855,20118,10823,1692334,20440,2807878,True,False,Portuguese,9-2019
YoDa,93742005,8205,21939,11424,1692334,46607,2496319,True,False,Portuguese,10-2019
YoDa,75086670,5685,22258,13207,1692334,18311,2244683,True,False,Portuguese,8-2019
Yogscast,295780140,42630,54885,6937,960690,27829,9336374,True,False,English,12-2019
ZanoXVII,62971485,8340,29802,7550,449764,28724,506651,True,False,Italian,1-2020
ZeratoR,233157855,9990,121846,23338,832784,33476,5126379,True,True,French,5-2019
ZeratoR,161930670,7845,262273,20640,832784,72269,7473353,True,True,French,9-2019
ZeratoR,114576075,7890,39360,14521,832784,19410,2631811,True,True,French,8-2019
ZeratoR,95334645,4785,52409,19923,832784,11178,1931902,True,True,French,12-2019
ZeratoR,57327975,6360,30553,9013,832784,7974,1398248,True,True,French,11-2019
Ziggy,72297375,11490,24328,6291,158841,57477,1271486,True,True,English,4-2019
Zizaran,95728740,18345,20745,5217,357639,14162,2617272,True,False,English,12-2019
Zizaran,76305090,17895,13160,4263,357639,5014,7232073,True,False,English,1-2020
aDrive,110085405,18555,14637,5932,437883,45505,1314040,True,False,English,11-2019
aXtLOL,90157005,16155,11383,5580,744717,19577,1858651,True,False,Portuguese,7-2019
aceu,83497500,8460,14881,9869,597834,83352,1281914,True,True,English,2-2020
aceu,69020085,8055,18608,8568,597834,68476,1227912,True,True,English,3-2020
aceu,57471195,11610,8550,4949,597834,44559,966765,True,True,English,11-2019
alanzoka,252932955,8295,58800,30491,2986143,96536,6104339,True,False,Portuguese,4-2019
alanzoka,202799250,9615,37701,21091,2986143,140898,4330592,True,False,Portuguese,4-2020
alanzoka,178934700,11430,27889,15654,2986143,90886,3975342,True,False,Portuguese,3-2020
alanzoka,155627115,8775,26097,17734,2986143,59723,3806971,True,False,Portuguese,5-2019
alanzoka,154173930,9060,34978,17016,2986143,65865,3436163,True,False,Portuguese,10-2019
alanzoka,150331230,8595,31362,17490,2986143,72297,3564386,True,False,Portuguese,8-2019
alanzoka,149584995,9075,35285,16482,2986143,60277,3173879,True,False,Portuguese,11-2019
alanzoka,140844525,8115,69882,17355,2986143,69342,2960112,True,False,Portuguese,12-2019
alanzoka,132243750,8025,28205,16478,2986143,91345,2943625,True,False,Portuguese,1-2020
alanzoka,114754560,7275,29590,15773,2986143,54524,2713573,True,False,Portuguese,9-2019
alanzoka,89155335,6015,30180,14821,2986143,54229,2133278,True,False,Portuguese,2-2020
allkeyshop_tv,108553095,41685,5687,2603,64152,1197,6553969,True,False,English,4-2020
allkeyshop_tv,77448855,34485,6075,2245,64152,3088,5922213,True,False,English,3-2020
allkeyshop_tv,61526745,42300,3256,1454,64153,5467,4627791,True,False,English,12-2019
auronplay,230261520,4140,101378,55618,3085544,416519,3570304,True,False,Spanish,4-2020
auronplay,162962565,3300,80097,49382,3085544,321321,2097472,True,False,Spanish,1-2020
auronplay,148978635,3300,85068,45144,3085544,208491,2300546,True,False,Spanish,2-2020
auronplay,147704355,3405,97667,43378,3085544,227122,2438513,True,False,Spanish,3-2020
auronplay,135238080,2430,92005,55653,3085544,499275,1980408,True,False,Spanish,12-2019
auronplay,83342055,3015,68760,27642,3085544,349426,1982140,True,False,Spanish,11-2019
bigbosslayf,112135440,4065,58516,27585,222879,200011,3119822,True,True,Turkish,9-2019
boxbox,69712155,13035,12040,5347,1672403,32008,1382965,True,False,English,11-2019
brax,151962810,10155,28736,14964,515385,186090,2636212,True,False,English,4-2020
btscsgo,83070045,27210,57171,3052,103866,51331,1694267,True,False,English,12-2019
btssmash,118818030,42105,72058,2821,218162,23294,1813346,True,False,English,10-2019
btssmash,85097235,39870,60348,2133,218157,16006,1166996,True,False,English,2-2020
btssmash,72242865,32370,94083,2231,218162,20567,1207039,True,False,English,1-2020
buddha,149270520,15450,26650,9661,239991,40740,2447645,True,True,English,4-2019
buddha,95642670,12285,20347,7784,239991,21876,1568934,True,True,English,5-2019
buddha,66201690,11340,12706,5837,239991,4892,1011776,True,True,English,7-2019
buster,155860380,5580,69846,27931,719058,217558,6645686,True,False,Russian,4-2020
carry_live,71484810,7695,37111,9289,68224,20406,3171179,True,False,Chinese,8-2019
chocoTaco,86247180,14895,14745,5789,1332812,48572,2176160,True,False,English,5-2019
chocoTaco,78289320,14685,11710,5330,1332812,43698,1930062,True,False,English,4-2019
chocoTaco,74668155,15075,18878,4952,1332812,40314,2347040,True,False,English,7-2019
chocoTaco,74214990,14295,11108,5191,1332812,38039,1868477,True,False,English,8-2019
chocoTaco,69642495,14865,10797,4684,1332812,25950,1767438,True,False,English,1-2020
chocoTaco,60275220,14115,9104,4269,1332812,21760,1462455,True,False,English,11-2019
chocoTaco,59930880,14355,8712,4174,1332812,21910,1616439,True,False,English,10-2019
cloakzy,90817965,13695,19865,6631,1960374,50348,1383179,True,False,English,3-2020
csgomc_ru,322029945,7995,271731,40278,432522,188725,8591993,True,False,Russian,2-2020
csgomc_ru,287662785,12975,165546,22170,432522,56932,9291833,True,False,Russian,4-2020
csgomc_ru,276038055,13470,364816,20492,432522,83893,8531056,True,False,Russian,3-2020
dafran,71295360,12450,9266,5725,599036,16776,1156916,True,False,English,12-2019
dakotaz,182640690,12075,50239,15125,4386970,88952,2805073,True,False,English,5-2019
dakotaz,181133685,12480,56034,14513,4386970,91430,3023872,True,False,English,4-2019
dakotaz,176277600,13245,34234,13308,4386970,105267,2772759,True,False,English,7-2019
dakotaz,175044690,11925,79966,14678,4386970,100231,3748377,True,False,English,8-2019
dakotaz,126140895,12630,43397,9986,4386970,58628,2381798,True,False,English,10-2019
dakotaz,109642935,11790,17182,9299,4386970,31158,2029154,True,False,English,9-2019
dakotaz,92501580,11910,13062,7766,4386970,36614,1549099,True,False,English,1-2020
dakotaz,88741830,11490,14967,7722,4386970,27823,1502523,True,False,English,11-2019
dakotaz,87920505,11115,28814,7909,4386970,29601,1555262,True,False,English,12-2019
dakotaz,82883895,11220,12985,7386,4386970,28395,1239342,True,False,English,2-2020
dasMEHDI,117658305,22140,16899,5313,284256,6498,796156,True,True,English,4-2020
dasMEHDI,111686430,20550,11276,5434,284261,9543,896150,True,True,English,3-2020
dasMEHDI,110323065,19605,13884,5626,284266,9647,671641,True,True,English,1-2020
dasMEHDI,98650380,18495,9725,5333,284272,6079,728351,True,True,English,2-2020
dasMEHDI,96170670,18510,12241,5195,284272,8167,489929,True,True,English,12-2019
dasMEHDI,89140845,17235,12204,5171,284266,12568,498691,True,True,English,8-2019
dasMEHDI,81901545,16650,10197,4918,284266,7207,440102,True,True,English,7-2019
dasMEHDI,79226640,19365,9415,4090,284272,5608,332913,True,True,English,11-2019
dasMEHDI,77332860,16050,9465,4817,284261,11272,418339,True,True,English,5-2019
dasMEHDI,65317815,16695,11912,3911,284261,14742,433961,True,True,English,4-2019
dizzy,62860620,6600,30087,9523,793854,53690,1476637,True,True,English,4-2019
dogdog,153772890,12105,25750,12702,590841,50730,2365109,True,False,English,7-2019
dogdog,149926710,14190,20573,10565,590841,28899,2565001,True,False,English,8-2019
dogdog,79614495,8775,20305,9072,590841,19175,1488572,True,False,English,4-2019
dogdog,65351355,9270,14363,7049,590841,9548,890314,True,False,English,12-2019
dota2mc_ru,432741495,13110,182869,33007,423124,41266,11184543,True,False,Russian,4-2020
dota2mc_ru,405264000,14685,152807,27596,423124,55464,8345083,True,False,Russian,7-2019
dota2mc_ru,379597980,6510,165422,58309,423124,53277,7141347,True,False,Russian,1-2020
dota2mc_ru,185819685,13125,58033,14157,423124,32723,5798603,True,False,Russian,4-2019
dota2mc_ru,167191110,7365,97194,22700,423124,18786,4447151,True,False,Russian,2-2020
dota2mc_ru,112592805,7095,72744,15868,423124,16120,2867537,True,False,Russian,12-2019
dota2ti,1101861360,7830,483530,140722,663297,146221,17491025,True,False,English,8-2019
dota2ti_2,101272470,2805,91795,36103,129278,32543,2918976,True,False,English,8-2019
dota2ti_3,63699090,2775,68785,22954,109917,27641,2242083,True,False,English,8-2019
dota2ti_ru,898417230,7860,457060,114301,541644,143792,14003854,True,False,Russian,8-2019
dota2ti_ru_2,66422715,2880,106052,23062,144904,29973,2533003,True,False,Russian,8-2019
dota2ti_ru_3,70854810,2625,154396,26991,145535,40187,2594713,True,False,Russian,8-2019
dreamhackcsgo_ru,79732005,5070,108197,15725,183679,41259,2618628,True,False,Russian,10-2019
elded,109019265,10065,23165,10830,2199875,-7056,1605980,True,True,Spanish,4-2020
epicenter_en1,85655310,8070,55957,10613,415106,16776,1858704,True,False,English,5-2019
epicenter_en1,77250450,3015,82615,25621,415106,38097,1811708,True,False,English,12-2019
flashpoint,183799965,8685,77708,21162,94788,25568,17986493,True,False,English,4-2020
flashpoint,125608425,9420,60697,13333,94788,67700,5567579,True,False,English,3-2020
forsen,146232225,9870,28573,14815,1286027,19523,2053590,True,True,English,1-2020
forsen,117049005,10965,27201,10674,1286027,142,2156274,True,True,English,5-2019
forsen,107722440,8475,33966,12710,1286027,40271,1646467,True,True,English,12-2019
forsen,104524620,11205,26848,9327,1286027,13919,1796771,True,True,English,10-2019
forsen,103200525,9975,22371,10345,1286027,7846,2024964,True,True,English,4-2019
forsen,100846785,9705,26429,10390,1286027,11025,1908520,True,True,English,7-2019
forsen,87842730,9435,19077,9309,1286027,4471,1471855,True,True,English,2-2020
forsen,86987430,9345,21061,9308,1286027,9140,1721753,True,True,English,8-2019
forsen,81042870,7800,27498,10389,1286027,8802,1323154,True,True,English,11-2019
forsen,77671320,9090,17217,8544,1286027,7632,1527193,True,True,English,9-2019
forsen,70395570,8280,17633,8501,1286027,5736,1260954,True,True,English,3-2020
fps_shaka,101808930,24645,12825,4130,251448,8015,1509205,True,False,Japanese,1-2020
fps_shaka,97537215,20535,10178,4749,251460,8713,1672327,True,False,Japanese,2-2020
fps_shaka,96040350,18690,20438,5138,251437,11562,1837451,True,False,Japanese,3-2020
fps_shaka,71118255,17640,8968,4031,251448,6081,1223678,True,False,Japanese,10-2019
fps_shaka,68696355,17280,10474,3974,251460,4464,991185,True,False,Japanese,12-2019
gabepeixe,86214525,42555,4989,2025,149362,15445,1387968,True,True,Portuguese,8-2019
gabepeixe,77278050,39270,5955,1967,149362,11963,1114642,True,True,Portuguese,9-2019
gabepeixe,64849935,42060,5056,1541,149362,7441,1054467,True,True,Portuguese,10-2019
gabepeixe,60360060,22275,7673,2709,149362,15596,1292930,True,True,Portuguese,7-2019
gamelifeow,163047360,16695,37939,9765,243234,170323,3610535,True,False,Russian,4-2020
gaules,710466975,42810,137106,16595,1479593,119141,12966521,True,True,Portuguese,4-2020
gaules,428531295,40830,152773,10495,1479638,75197,7882030,True,True,Portuguese,3-2020
gaules,351104985,44085,121215,7963,1479698,49796,7040201,True,True,Portuguese,8-2019
gaules,314358195,41430,75633,7587,1479741,38640,5425710,True,True,Portuguese,2-2020
gaules,310188855,43395,83555,7147,1479698,52198,7266601,True,True,Portuguese,7-2019
gaules,302249550,43350,80444,6971,1479698,25711,5650919,True,True,Portuguese,10-2019
gaules,281611650,42990,101486,6550,1479698,35630,5971310,True,True,Portuguese,9-2019
gaules,221486475,42300,56055,5235,1479741,27197,3737664,True,True,Portuguese,11-2019
gaules,190329780,44145,70379,4311,1479741,20761,3718234,True,True,Portuguese,12-2019
gaules,186200955,32490,96643,5730,1479638,29236,4495584,True,True,Portuguese,4-2019
gaules,135648060,43965,83859,3084,1479698,28074,2751792,True,True,Portuguese,1-2020
gaules,135171600,42855,18402,3153,1479638,25185,3030186,True,True,Portuguese,5-2019
hashinshin,66668025,21660,7162,3077,565831,23541,1364670,True,False,English,10-2019
hashinshin,57890910,19305,6923,2998,565831,17730,1206962,True,False,English,11-2019
ibai,293169750,11565,63981,25349,1210728,253195,7674448,True,False,Spanish,4-2020
ibai,205860165,8820,173238,23339,1210728,243974,8230721,True,False,Spanish,3-2020
imaqtpie,116923620,14490,26087,8068,2662132,30367,1901090,True,False,English,4-2020
imaqtpie,78066660,13485,13698,5788,2662132,11208,1949715,True,False,English,4-2019
imaqtpie,75160095,12585,13017,5971,2662132,14083,1710236,True,False,English,5-2019
imaqtpie,71860785,14250,17118,5042,2662132,8197,1368591,True,False,English,1-2020
imaqtpie,61081470,14205,10201,4299,2662132,11740,1311587,True,False,English,12-2019
itsHafu,155326155,13410,22408,11582,786090,78096,2800088,True,False,English,7-2019
itsHafu,129473400,14220,19014,9104,786090,37504,2120064,True,False,English,8-2019
jovirone,67140630,9945,15374,6750,993184,40546,2114343,True,False,Portuguese,5-2019
jukes,79589595,8385,19193,9491,1244081,34247,2456314,True,False,Portuguese,3-2020
jukes,77679540,7395,17672,10503,1244116,30484,1839768,True,False,Portuguese,2-2020
jukes,74704125,6195,24235,12058,1244081,24321,2358433,True,False,Portuguese,4-2019
koil,107176350,16140,18699,6639,292251,56119,2098537,True,True,English,4-2019
koil,87605505,14790,26403,5922,292251,17906,1626767,True,True,English,5-2019
koil,71797245,14040,26044,5113,292252,23888,1107517,True,True,English,8-2019
lestream,117196470,26715,40306,4386,871442,-579,2541710,True,False,French,2-2020
