Channel,Watch time,Stream time,Peak viewers,Average viewers,Followers,Followers gained,Views gained,Partnered,Mature,Language,Month
AdmiralBahroo,145006575,15510,16796,9348,767646,3567,1260698,True,False,English,2020-03-01
AdmiralBahroo,143418315,16425,20838,8731,770171,21164,1909551,True,False,English,2018-12-01
AdmiralBahroo,133999260,15810,18081,8475,767646,8821,1401268,True,False,English,2019-07-01
AdmiralBahroo,124495740,13425,14819,9272,770090,5732,1184106,True,False,English,2020-05-01
AdmiralBahroo,113289465,13935,12942,8129,767646,2100,1091917,True,False,English,2020-04-01
AdmiralBahroo,110374845,13920,14616,7928,770090,9819,1423087,True,False,English,2019-01-01
AdmiralBahroo,110024835,15015,29431,7327,770090,14489,1376799,True,False,English,2019-03-01
AdmiralBahroo,107821695,11385,21053,9470,767646,24039,1664305,True,False,English,2019-09-01
AdmiralBahroo,94542885,12195,14637,7752,767646,4226,1094156,True,False,English,2020-01-01
AdmiralBahroo,92309565,10980,18126,8406,770084,8176,1034672,True,False,English,2019-06-01
AdmiralBahroo,91062705,10995,16374,8281,767646,3972,846032,True,False,English,2019-12-01
AdmiralBahroo,89969790,10875,17129,8272,767646,5450,1240667,True,False,English,2020-02-01
AdmiralBahroo,84227100,11910,12756,7071,770090,8651,1229356,True,False,English,2019-02-01
AdmiralBahroo,83240160,10350,11598,8042,767646,5231,846341,True,False,English,2019-11-01
AdmiralBahroo,75818505,10530,54643,7199,767646,15848,1157761,True,False,English,2019-05-01
AdmiralBahroo,74971200,9870,15925,7595,767646,11515,1045862,True,False,English,2019-04-01
AdmiralBahroo,70642200,11085,13278,6372,767646,7363,947540,True,False,English,2019-08-01
AdmiralBahroo,69859410,10785,11017,6476,767646,3743,836767,True,False,English,2019-10-01
AdmiralBulldog,108315105,16380,16452,6612,678078,4830,1780463,True,True,English,2020-04-01
AdmiralBulldog,102577890,14610,23395,7020,678078,10285,2094494,True,True,English,2019-07-01
AdmiralBulldog,89704980,13980,14725,6416,678078,5643,1502576,True,True,English,2020-01-01
AdmiralBulldog,85381005,13695,14472,6234,680321,7647,1662166,True,True,English,2019-06-01
AdmiralBulldog,84726285,13260,12771,6389,678078,5655,1496505,True,True,English,2020-03-01
AdmiralBulldog,84077625,12885,16102,6524,678078,6639,1425492,True,True,English,2019-11-01
AdmiralBulldog,83947785,12900,16681,6507,678078,5537,1368790,True,True,English,2020-02-01
AdmiralBulldog,83532915,13725,13061,6085,680321,6783,1677057,True,True,English,2019-02-01
AdmiralBulldog,83020275,14070,16767,5900,678078,25290,1692252,True,True,English,2019-05-01
AdmiralBulldog,83005680,11370,16550,7299,680321,7673,1596083,True,True,English,2018-12-01
AdmiralBulldog,79486830,15105,16757,5261,678078,7313,1663707,True,True,English,2019-04-01
AdmiralBulldog,71649045,11055,13778,6480,678078,5023,1260221,True,True,English,2019-12-01
AdmiralBulldog,67102665,11775,14655,5698,678078,9751,1400087,True,True,English,2019-08-01
AdmiralBulldog,66661410,9975,16671,6682,680321,7100,1399193,True,True,English,2019-01-01
AdmiralBulldog,66564900,10665,22051,6240,680321,6800,1362805,True,True,English,2019-03-01
AdmiralBulldog,66454140,12255,10956,5422,678078,7187,1295964,True,True,English,2019-09-01
AdmiralBulldog,61846005,11340,11388,5453,678078,3839,1168337,True,True,English,2019-10-01
Asmongold,803541435,13350,123958,60189,1415150,98533,13676342,True,False,English,2019-09-01
Asmongold,690155625,13620,263720,50671,1415150,153790,14077874,True,False,English,2019-08-01
Asmongold,401599860,9705,77860,41380,1415150,50576,6512268,True,False,English,2020-04-01
Asmongold,399698685,10155,99992,39359,1415150,128299,8071702,True,False,English,2019-05-01
Asmongold,387805275,9510,75849,40778,1436076,50424,5266360,True,False,English,2020-05-01
Asmongold,366866760,10185,69407,36019,1415150,21350,6128272,True,False,English,2019-10-01
Asmongold,293922375,10305,59148,28522,1436076,64747,6014008,True,False,English,2019-06-01
Asmongold,289623780,9000,100451,32179,1415150,21957,4816412,True,False,English,2019-11-01
Asmongold,227193120,9135,68798,24870,1415150,27983,4674483,True,False,English,2019-07-01
Asmongold,160149375,7110,35358,22524,1436076,57736,3192783,True,False,English,2019-01-01
Asmongold,157038390,6585,49517,23847,1436355,48320,2670857,True,False,English,2018-12-01
Asmongold,69793770,4770,27012,14631,1436076,18009,1647168,True,False,English,2019-02-01
Asmongold,63020685,3690,25463,17078,1415150,17436,1474952,True,False,English,2019-04-01
Castro_1021,280674015,10875,125133,25808,2355070,96952,3155136,True,False,English,2020-01-01
Castro_1021,236417010,9990,59312,23664,2382256,67481,2403887,True,False,English,2020-05-01
Castro_1021,189821280,9360,87659,20279,2382256,75110,2669905,True,False,English,2019-01-01
Castro_1021,179980155,11025,48265,16324,2355070,50041,2398908,True,False,English,2019-10-01
Castro_1021,166100535,9990,65874,16626,2355070,50060,1813774,True,False,English,2020-04-01
Castro_1021,154052460,7845,45438,19636,2355070,44920,1499330,True,False,English,2020-02-01
Castro_1021,153334170,9600,60557,15971,2355070,34705,1714672,True,False,English,2020-03-01
Castro_1021,148841655,8685,38605,17137,2355070,49136,1729594,True,False,English,2019-12-01
Castro_1021,148189785,8340,48739,17768,2355070,41646,1821564,True,False,English,2019-11-01
Castro_1021,145481475,8250,108599,17633,2382256,68116,1833864,True,False,English,2019-03-01
Castro_1021,136306785,6810,39701,20015,2355070,55589,3046489,True,False,English,2019-09-01
Castro_1021,125797830,8850,31541,14213,2382256,34397,2035164,True,False,English,2018-12-01
Castro_1021,121657395,8175,50423,14881,2355070,25302,1569513,True,False,English,2019-05-01
Castro_1021,110842350,7650,41968,14488,2382256,27298,4063192,True,False,English,2019-02-01
Castro_1021,90656850,8100,24149,11191,2355070,22294,1226877,True,False,English,2019-04-01
Castro_1021,88935645,7080,29016,12561,2382256,17814,1131891,True,False,English,2019-06-01
CohhCarnage,196565940,13185,43615,14907,1241292,19126,3974487,True,False,English,2019-11-01
CohhCarnage,195678480,17850,23318,10961,1242149,7517,2927549,True,False,English,2020-05-01
CohhCarnage,190122915,16185,38475,11746,1241284,6351,4418138,True,False,English,2020-04-01
CohhCarnage,161218770,13350,32322,12075,1242149,13814,2658704,True,False,English,2019-01-01
CohhCarnage,156883260,14070,24954,11149,1241292,13639,2772797,True,False,English,2019-12-01
CohhCarnage,155416680,11940,25390,13016,1242149,12089,2673892,True,False,English,2019-02-01
CohhCarnage,155350575,13755,24807,11293,1241292,12325,2751260,True,False,English,2019-09-01
CohhCarnage,153700830,13515,31619,11372,1241292,11998,2709081,True,False,English,2020-01-01
CohhCarnage,151968210,14070,27291,10800,1241292,14898,3911065,True,False,English,2019-08-01
CohhCarnage,144281400,13365,26766,10794,1241282,9383,2761074,True,False,English,2020-03-01
CohhCarnage,134423910,12600,31756,10667,1241292,7707,2554013,True,False,English,2019-10-01
CohhCarnage,134177310,10935,45267,12269,1242157,12685,2666031,True,False,English,2018-12-01
CohhCarnage,130645995,12060,28158,10832,1242149,12313,2944829,True,False,English,2019-03-01
CohhCarnage,123498735,11595,28786,10650,1241292,6280,4213012,True,False,English,2020-02-01
CohhCarnage,119466780,11970,28330,9980,1242149,7021,2256126,True,False,English,2019-06-01
CohhCarnage,113005515,12510,15735,9032,1241292,6556,1844965,True,False,English,2019-07-01
CohhCarnage,112953915,11400,23464,9907,1241282,14279,2134961,True,False,English,2019-04-01
CohhCarnage,102629295,10125,20129,10135,1241282,5483,2073837,True,False,English,2019-05-01
DrDisrespect,274248495,9705,63206,28258,4377168,123213,5982598,True,False,English,2020-04-01
DrDisrespect,273937875,8325,73967,32904,4419917,165741,7462645,True,False,English,2019-02-01
DrDisrespect,263659740,8070,65990,32671,4377168,125784,6141374,True,False,English,2020-03-01
DrDisrespect,243034155,7680,61901,31644,4419917,90674,4658062,True,False,English,2020-05-01
DrDisrespect,184636590,7080,97540,26078,4377168,87212,5039213,True,False,English,2019-10-01
DrDisrespect,180780540,7290,66836,24797,4377168,81692,4177814,True,False,English,2020-01-01
DrDisrespect,151349415,6825,45463,22175,4419917,81164,4129984,True,False,English,2019-03-01
DrDisrespect,139570035,6150,50249,22693,4377168,87189,4298010,True,False,English,2019-08-01
DrDisrespect,138059265,6855,57041,20139,4419917,74188,4172418,True,False,English,2019-01-01
DrDisrespect,137535630,5970,76798,23037,4377168,72940,3977831,True,False,English,2019-07-01
DrDisrespect,130598205,6960,58647,18763,4377168,51911,2917969,True,False,English,2019-12-01
DrDisrespect,125953770,6495,36939,19391,4377168,49520,3696685,True,False,English,2019-09-01
DrDisrespect,124951815,5685,43269,21978,4377168,45426,3514566,True,False,English,2020-02-01
DrDisrespect,124689750,7575,31371,16460,4421460,65821,3310861,True,False,English,2018-12-01
DrDisrespect,118968315,7110,40871,16732,4377168,52803,3270572,True,False,English,2019-04-01
DrDisrespect,100335645,5355,34824,18736,4377168,55103,2578035,True,False,English,2019-11-01
DrDisrespect,94057590,6375,24202,14753,4377168,42166,3043641,True,False,English,2019-05-01
DrLupo,204543480,15840,40321,12912,3987941,65908,6985634,True,False,English,2020-01-01
DrLupo,173920095,13785,59978,12616,4013430,133638,4171551,True,False,English,2018-12-01
DrLupo,157366815,14775,43947,10650,3987941,108081,4038450,True,False,English,2020-04-01
DrLupo,146145465,18030,33820,8105,3987941,103120,7756778,True,False,English,2019-08-01
DrLupo,129982770,13260,105810,9802,4013430,99865,3096530,True,False,English,2019-02-01
DrLupo,124071660,12840,44777,9662,3988461,23925,4629203,True,False,English,2020-02-01
DrLupo,118042380,15540,26724,7595,4013430,29746,2507225,True,False,English,2020-05-01
DrLupo,109980045,12330,50270,8919,3988461,54813,5905239,True,False,English,2019-12-01
DrLupo,109279275,14895,33950,7336,3987941,91005,3398926,True,False,English,2019-04-01
DrLupo,106809285,13740,90696,7773,3987941,90674,4412886,True,False,English,2019-10-01
DrLupo,106463295,14895,28022,7147,4013430,100287,2788807,True,False,English,2019-03-01
DrLupo,95553630,13560,25321,7046,3987941,21434,2251538,True,False,English,2020-03-01
DrLupo,94688865,12075,27305,7841,4013430,103879,3056768,True,False,English,2019-01-01
DrLupo,78893190,14520,16999,5433,3988461,18989,3257252,True,False,English,2019-11-01
DrLupo,78009255,11220,22531,6952,4013430,72448,2788879,True,False,English,2019-06-01
DrLupo,74506500,10170,23590,7325,3987941,62972,2865113,True,False,English,2019-07-01
DrLupo,69185295,14220,18205,4864,3987941,62115,2144978,True,False,English,2019-05-01
ESL_CSGO,976460040,40230,310009,24271,3938968,231084,21522208,True,False,English,2019-02-01
ESL_CSGO,865039575,42615,187932,20298,3932775,179981,20549527,True,False,English,2020-04-01
ESL_CSGO,727102875,41505,300575,17517,3932787,131939,19002513,True,False,English,2020-03-01
ESL_CSGO,584860725,44025,134690,13284,3938968,98150,16071574,True,False,English,2020-05-01
ESL_CSGO,545943870,44340,256447,12312,3932797,110451,19203938,True,False,English,2019-07-01
ESL_CSGO,410729475,41220,241941,9963,3932825,83732,11279238,True,False,English,2020-02-01
ESL_CSGO,380719860,44265,558083,8600,3938968,103883,9819987,True,False,English,2019-03-01
ESL_CSGO,323490840,44595,183052,7253,3932825,47928,7726288,True,False,English,2019-12-01
ESL_CSGO,295806510,42255,257120,7000,3932797,52362,6462468,True,False,English,2019-09-01
ESL_CSGO,269762925,43740,134677,6166,3932787,73393,8638911,True,False,English,2019-05-01
ESL_CSGO,255049650,44565,69649,5722,3932797,35844,6811927,True,False,English,2019-10-01
ESL_CSGO,253964430,40785,216156,6226,3938968,57471,7151563,True,False,English,2019-06-01
ESL_CSGO,238444485,42795,60447,5571,3932787,53191,8263078,True,False,English,2019-04-01
ESL_CSGO,225124395,43110,87510,5221,3932825,30555,8511160,True,False,English,2019-11-01
ESL_CSGO,209724075,42945,65869,4883,3938968,51318,6470595,True,False,English,2019-01-01
ESL_CSGO,99522420,44610,40529,2230,3932797,32358,3097762,True,False,English,2020-01-01
ESL_CSGO,71919300,44595,33961,1612,3932797,26363,2645914,True,False,English,2019-08-01
Fextralife,881121960,24465,68795,36015,489867,217071,72764217,True,False,English,2020-05-01
Fextralife,721912920,23325,62994,30949,487674,126621,77162618,True,False,English,2020-04-01
Fextralife,180548760,10425,48467,17318,489867,20796,31420616,True,False,English,2019-03-01
Fextralife,165994605,8415,31986,19725,487682,6396,58610070,True,False,English,2020-03-01
Fextralife,165395535,12525,34209,13204,487689,20215,37867070,True,False,English,2019-11-01
Fextralife,149721495,7830,37699,19121,487689,7506,64018885,True,False,English,2020-01-01
Fextralife,133845960,8640,38404,15490,487682,9544,26719679,True,False,English,2019-04-01
Fextralife,126702120,8985,29441,14101,487689,7412,45223640,True,False,English,2019-09-01
Fextralife,120864765,6435,37169,18781,487689,9413,54139327,True,False,English,2020-02-01
Fextralife,116679240,9285,24819,12565,487682,5243,43128830,True,False,English,2019-05-01
Fextralife,107859465,11385,19465,9473,489867,6834,12484274,True,False,English,2019-02-01
Fextralife,97702380,8790,28531,11114,487689,4725,41768084,True,False,English,2019-10-01
Fextralife,93092055,7845,22942,11865,487689,4936,43937900,True,False,English,2019-07-01
Fextralife,89949795,8535,32255,10538,489867,4298,16776205,True,False,English,2019-01-01
Fextralife,70454355,6600,23190,10674,487689,3690,40726037,True,False,English,2019-12-01
Fresh,242748825,15765,30634,15397,2433959,302954,3833931,True,False,English,2020-04-01
Fresh,231240480,12600,34052,18351,2578078,309517,3933325,True,False,English,2020-05-01
Fresh,97230315,15735,20385,6178,2578078,165283,1692691,True,False,English,2019-06-01
Fresh,94744065,15690,15613,6038,2433959,136942,1583774,True,False,English,2019-08-01
Fresh,92688225,13995,16665,6622,2433959,80863,1536445,True,False,English,2019-09-01
Fresh,88820910,15210,16704,5839,2433959,174628,2018495,True,False,English,2019-04-01
Fresh,82069080,10590,17818,7749,2433959,115751,1929327,True,False,English,2020-03-01
Fresh,79159290,13095,16564,6044,2433959,70032,1146056,True,False,English,2019-12-01
Fresh,79121520,15360,13949,5150,2433959,127699,1750135,True,False,English,2019-05-01
Fresh,78970710,12570,16437,6281,2433959,124109,1705781,True,False,English,2019-07-01
Fresh,73018575,12960,12319,5633,2433959,55821,1196250,True,False,English,2019-11-01
Fresh,67615425,14610,13349,4627,2578078,179471,1595400,True,False,English,2019-03-01
Fresh,65942385,12030,11853,5480,2433959,79755,821535,True,False,English,2020-01-01
GRONKH,127762080,4530,100330,28203,1176783,23322,1869559,True,False,German,2019-12-01
GRONKH,117007155,6615,32405,17687,1176783,22962,1358675,True,False,German,2019-11-01
GRONKH,89731110,4995,30540,17963,1176644,14773,1149398,True,False,German,2020-03-01
GRONKH,82740435,5205,27528,15895,1176644,11377,1571525,True,False,German,2019-04-01
GRONKH,73779840,4965,26464,14859,1176725,13907,1792664,True,False,German,2019-08-01
GRONKH,69399105,3570,30627,19438,1176725,12770,920890,True,False,German,2020-01-01
GRONKH,68831505,4170,24986,16505,1184328,9959,1330009,True,False,German,2019-03-01
GRONKH,68827710,4005,25446,17184,1176783,11324,893576,True,False,German,2020-02-01
GRONKH,66842910,3585,28862,18644,1184328,11523,1059889,True,False,German,2019-01-01
GRONKH,65610045,3630,29634,18073,1184328,14574,1321736,True,False,German,2019-02-01
GRONKH,64596675,4410,24649,14647,1176725,12066,1922611,True,False,German,2019-09-01
GRONKH,61728675,3720,25341,16593,1176725,12268,1223909,True,False,German,2019-07-01
GRONKH,60151785,3870,25627,15542,1176725,10349,1080835,True,False,German,2019-10-01
Gorgc,154092945,12660,56449,12171,368889,28421,2337973,True,True,English,2020-02-01
Gorgc,127683735,12945,32868,9863,373093,14816,2306918,True,True,English,2020-05-01
Gorgc,124714410,13410,16495,9299,368889,11566,1998504,True,True,English,2020-03-01
Gorgc,106446900,13305,19981,7999,368889,17234,1794110,True,True,English,2019-05-01
Gorgc,100181925,10440,24058,9595,368889,14150,1833052,True,True,English,2019-07-01
Gorgc,96136755,12435,13338,7730,368889,9745,1481144,True,True,English,2019-12-01
Gorgc,93914745,11880,16414,7904,373093,11602,1585784,True,True,English,2019-06-01
Gorgc,93493740,12315,16801,7591,373093,15003,1606710,True,True,English,2019-01-01
Gorgc,92736915,10830,16299,8562,368889,13131,1630681,True,True,English,2019-08-01
Gorgc,88114740,11265,14473,7821,368889,10903,1401986,True,True,English,2020-01-01
Gorgc,84578040,10410,16005,8124,368889,8562,1461251,True,True,English,2019-09-01
Gorgc,83479245,10740,20770,7772,368889,7489,1377937,True,True,English,2019-11-01
Gorgc,77530080,11325,15045,6845,368889,9216,1288901,True,True,English,2019-04-01
Gorgc,73289925,12315,13685,5950,373093,9380,1289922,True,True,English,2019-02-01
Gorgc,67701900,11760,13202,5756,373093,7372,1216083,True,True,English,2019-03-01
Gorgc,67260735,10095,12911,6662,373093,14720,1173487,True,True,English,2018-12-01
Gorgc,61484055,10395,12087,5914,368889,9018,1138529,True,True,English,2019-10-01
Gotaga,321490245,13875,81644,23170,2316537,153555,7561305,True,False,French,2020-04-01
Gotaga,247923810,11940,100652,20763,2338353,76686,4242342,True,False,French,2019-02-01
Gotaga,225809910,6900,157612,32725,2338353,68361,4407808,True,False,French,2019-03-01
Gotaga,188826360,14700,45498,12844,2338353,91348,5646419,True,False,French,2020-05-01
Gotaga,172863570,14400,78239,12003,2316625,64388,4698521,True,False,French,2019-09-01
Gotaga,156992730,11310,116156,13880,2316557,46263,3267729,True,False,French,2019-05-01
Gotaga,150135105,12900,72963,11638,2316625,44791,3547258,True,False,French,2019-10-01
Gotaga,149138730,9555,73868,15608,2338259,31878,3023270,True,False,French,2019-06-01
Gotaga,140496870,6570,89495,21384,2316557,49713,2426402,True,False,French,2019-04-01
Gotaga,133317120,7170,96041,18593,2338353,57105,2225902,True,False,French,2019-01-01
Gotaga,125547975,13365,32189,9393,2316557,43278,3266368,True,False,French,2020-03-01
Gotaga,120466425,11205,43146,10750,2316668,30782,2197579,True,False,French,2019-11-01
Gotaga,104568375,4695,98424,22271,2339312,47643,1963142,True,False,French,2018-12-01
Gotaga,100160250,11925,59046,8398,2316668,29031,2268501,True,False,French,2019-12-01
Gotaga,99872160,15765,20169,6334,2316625,39064,2401948,True,False,French,2020-01-01
Gotaga,92620035,12195,50317,7594,2316668,35821,2288693,True,False,French,2020-02-01
Gotaga,89831610,16095,24383,5580,2316625,33252,2522758,True,False,French,2019-07-01
LCK_Korea,351087705,7170,125879,48965,566943,45981,10554767,True,False,Korean,2019-10-01
LCK_Korea,305437440,6945,120184,43978,566943,43331,12245644,True,False,Korean,2020-04-01
LCK_Korea,261871320,7245,90299,36144,566943,39583,10610256,True,False,Korean,2020-02-01
LCK_Korea,241876170,5640,132406,42885,566943,40065,8462459,True,False,Korean,2019-08-01
LCK_Korea,207229485,7500,71072,27630,570299,25112,9698364,True,False,Korean,2019-06-01
LCK_Korea,198606300,6090,92433,32611,566943,19623,7658188,True,False,Korean,2019-07-01
LCK_Korea,173430900,6810,59158,25466,570299,23536,8336228,True,False,Korean,2019-03-01
LCK_Korea,163192035,5130,95919,31810,566943,23056,6710395,True,False,Korean,2019-05-01
LCK_Korea,141764790,3630,96438,39053,566943,21065,6346785,True,False,Korean,2020-03-01
LCK_Korea,122320290,4965,61292,24635,570299,18182,5369502,True,False,Korean,2019-02-01
LCK_Korea,113851215,4290,61502,26538,570299,26426,4384510,True,False,Korean,2019-01-01
LCK_Korea,69181605,840,140557,82358,566943,10560,1986645,True,False,Korean,2019-11-01
LCK_Korea,65116410,2055,118379,31686,566943,15022,2738788,True,False,Korean,2019-04-01
LCK_Korea,64269735,2025,69039,31737,566943,6172,2729959,True,False,Korean,2019-09-01
LIRIK,340998165,10935,78591,31183,2622314,46356,5662635,True,False,English,2019-03-01
LIRIK,332332365,11145,89170,29818,2617338,34904,9136873,True,False,English,2019-11-01
LIRIK,308013390,12300,55476,25041,2622314,14592,4521627,True,False,English,2020-05-01
LIRIK,288456915,11250,46621,25640,2617338,32654,4141586,True,False,English,2020-04-01
LIRIK,271364370,11520,64623,23555,2622360,24931,5630469,True,False,English,2018-12-01
LIRIK,269536740,11235,64225,23990,2617338,20120,4701627,True,False,English,2020-03-01
LIRIK,263881320,10260,47076,25718,2617338,24810,4673384,True,False,English,2019-04-01
LIRIK,218552790,9750,43117,22415,2622314,14942,4281886,True,False,English,2019-01-01
LIRIK,207804675,11025,35467,18848,2617338,12872,3556811,True,False,English,2020-01-01
LIRIK,192959520,9600,39003,20099,2622314,20703,4054954,True,False,English,2019-02-01
LIRIK,191727885,11040,40068,17366,2617338,11288,3483171,True,False,English,2019-08-01
LIRIK,191243280,10020,61173,19085,2622314,7876,3658609,True,False,English,2019-06-01
LIRIK,185357430,10695,35359,17330,2617338,9969,3429235,True,False,English,2019-10-01
LIRIK,178489185,9060,38849,19700,2617338,8988,2916440,True,False,English,2019-12-01
LIRIK,170000370,10170,30949,16715,2617338,7931,2896017,True,False,English,2020-02-01
LIRIK,160169250,9210,32380,17390,2617338,18040,3239415,True,False,English,2019-05-01
LIRIK,129838995,9090,28342,14283,2617338,4947,2543303,True,False,English,2019-07-01
LIRIK,124136235,8235,26636,15073,2617338,3938,2271701,True,False,English,2019-09-01
LVPes,304709805,13365,163148,22798,542127,48290,8481300,True,False,Spanish,2019-10-01
LVPes,117476970,6990,233009,16805,542127,22715,3689716,True,False,Spanish,2019-11-01
LVPes,114449700,12855,52036,8902,556137,16829,6123184,True,False,Spanish,2019-03-01
LVPes,107990595,7215,79905,14966,542127,14165,7317025,True,False,Spanish,2020-04-01
LVPes,94296525,9585,41247,9837,542127,4999,5761581,True,False,Spanish,2020-02-01
LVPes,93066465,13170,30062,7066,556137,13666,4791231,True,False,Spanish,2019-02-01
LVPes,77491050,9720,53668,7971,542127,9562,4018953,True,False,Spanish,2019-05-01
LVPes,75455775,8040,37027,9384,542127,3823,5485403,True,False,Spanish,2020-03-01
LVPes,74953260,8505,50537,8812,556137,9223,5472485,True,False,Spanish,2019-06-01
LVPes,68674875,10770,42347,6376,542127,7252,3076799,True,False,Spanish,2019-08-01
Lord_Kebun,237721770,13350,40164,17806,414914,79849,3277199,True,False,English,2019-04-01
Lord_Kebun,222393480,13635,33326,16309,414914,31805,2905616,True,False,English,2019-05-01
Lord_Kebun,194129865,12720,34830,15261,419546,12338,2016063,True,False,English,2020-05-01
Lord_Kebun,185712975,14160,33308,13114,414904,13173,2155682,True,False,English,2020-04-01
Lord_Kebun,174434190,13530,22425,12891,414914,20268,1797417,True,False,English,2020-03-01
Lord_Kebun,173617050,13125,25602,13227,414951,5745,1552983,True,False,English,2019-12-01
Lord_Kebun,165746700,12960,31275,12788,414931,27706,1973164,True,False,English,2019-08-01
Lord_Kebun,160172250,12435,23659,12880,414931,15426,1756471,True,False,English,2019-07-01
Lord_Kebun,159711840,11685,23434,13667,419546,19411,1735500,True,False,English,2019-06-01
Lord_Kebun,158891910,11970,21059,13273,414931,15626,1539083,True,False,English,2019-09-01
Lord_Kebun,158782350,13020,19622,12194,414951,12431,1369817,True,False,English,2019-11-01
Lord_Kebun,157235700,13110,27765,11993,414931,10027,1402142,True,False,English,2019-10-01
Lord_Kebun,150979380,12075,20961,12503,414951,7933,1467605,True,False,English,2020-02-01
Lord_Kebun,149440800,12960,19108,11530,414931,8018,1501020,True,False,English,2020-01-01
Lord_Kebun,82620255,13860,21047,5960,419546,92408,1405076,True,False,English,2019-03-01
MOONMOON,208540320,12240,29436,17037,892743,38047,2622082,True,True,English,2019-04-01
MOONMOON,207442170,11640,40673,17821,892743,24461,2723686,True,True,English,2019-05-01
MOONMOON,150943455,10755,20673,14034,892743,21017,1819356,True,True,English,2019-07-01
MOONMOON,148256550,10980,27129,13501,895999,37666,2023030,True,True,English,2019-03-01
MOONMOON,148059870,9840,22327,15046,895999,7153,1044160,True,True,English,2020-05-01
MOONMOON,142659315,10500,21422,13586,892743,7530,1212289,True,True,English,2020-04-01
MOONMOON,138793500,12615,20128,11001,892743,6142,1164890,True,True,English,2019-11-01
MOONMOON,135865665,11775,25726,11537,895999,14156,1731897,True,True,English,2018-12-01
MOONMOON,132408120,10560,19633,12538,892743,8138,1406662,True,True,English,2019-09-01
MOONMOON,131957685,13590,15540,9709,892743,4430,1158940,True,True,English,2019-10-01
MOONMOON,128144445,10590,21685,12099,892743,8442,1081040,True,True,English,2020-03-01
MOONMOON,126382515,10350,24892,12210,892743,6661,1223843,True,True,English,2020-01-01
MOONMOON,125544945,10605,17985,11837,892743,10437,1367751,True,True,English,2019-08-01
MOONMOON,113692470,10695,19075,10629,895999,6366,1561557,True,True,English,2019-06-01
MOONMOON,111030420,9345,16945,11880,892743,4354,1037260,True,True,English,2020-02-01
MOONMOON,109799835,11385,24383,9643,895999,17250,1534720,True,True,English,2019-02-01
MOONMOON,99557490,10620,14396,9374,895999,4142,1252316,True,True,English,2019-01-01
MOONMOON,92878140,8565,18472,10843,892743,5584,833207,True,True,English,2019-12-01
Maximilian_DOOD,153210420,11190,37765,13691,808599,26194,2757036,True,False,English,2020-04-01
Maximilian_DOOD,114402870,9165,27773,12482,808599,24244,1345292,True,False,English,2019-04-01
Maximilian_DOOD,111454335,11370,17148,9802,815213,20157,1534413,True,False,English,2019-03-01
Maximilian_DOOD,97245390,10080,19279,9646,808599,14384,1285697,True,False,English,2020-03-01
Maximilian_DOOD,97072140,9450,17171,10271,808599,13780,1152375,True,False,English,2019-05-01
Maximilian_DOOD,95790630,9495,19615,10088,815213,15226,1078889,True,False,English,2019-01-01
Maximilian_DOOD,95254530,11925,19637,7987,808599,12139,1219534,True,False,English,2019-09-01
Maximilian_DOOD,89829990,10080,23660,8911,808599,8690,1349453,True,False,English,2020-01-01
Maximilian_DOOD,84898035,10680,14227,7948,808599,8157,941443,True,False,English,2019-11-01
Maximilian_DOOD,82215885,9465,28090,8685,815213,9897,1006147,True,False,English,2018-12-01
Maximilian_DOOD,72436695,9570,16051,7568,808599,14052,1013557,True,False,English,2019-07-01
Maximilian_DOOD,70992060,7860,26568,9031,808599,6839,1187646,True,False,English,2019-12-01
Maximilian_DOOD,70636140,7980,24398,8851,815213,9899,985552,True,False,English,2019-06-01
Maximilian_DOOD,65988675,6840,14943,9646,808599,8764,1037619,True,False,English,2020-02-01
Maximilian_DOOD,61579800,8640,11791,7126,808599,6076,909194,True,False,English,2019-10-01
MontanaBlack88,389416875,7875,181600,49449,2631571,101270,5329934,True,True,German,2019-09-01
MontanaBlack88,273126870,6495,72509,42051,2720700,123786,4211140,True,True,German,2020-05-01
MontanaBlack88,255327150,8235,51643,31004,2631571,90982,4034604,True,True,German,2020-03-01
MontanaBlack88,223667985,6600,69984,33888,2631571,130781,3858217,True,True,German,2020-04-01
MontanaBlack88,215187810,5220,80839,41223,2631571,86629,3297591,True,True,German,2019-08-01
MontanaBlack88,168405615,5280,147455,31894,2631571,87118,2336772,True,True,German,2020-02-01
MontanaBlack88,163964400,5370,61152,30532,2631571,73739,2452528,True,True,German,2020-01-01
MontanaBlack88,144140625,3675,172915,39221,2720700,75815,2373177,True,True,German,2019-02-01
MontanaBlack88,140338875,4860,55100,28875,2720700,93972,2339198,True,True,German,2019-01-01
MontanaBlack88,130395615,4395,88413,29668,2631571,48195,1931947,True,True,German,2019-10-01
MontanaBlack88,122927505,5730,53970,21452,2631571,46290,2027291,True,True,German,2019-11-01
MontanaBlack88,114800730,4110,68802,27931,2631571,73883,1945429,True,True,German,2019-12-01
MontanaBlack88,113974125,5235,39712,21770,2720700,66557,1712056,True,True,German,2018-12-01
MontanaBlack88,98281680,4140,56164,23739,2631571,46143,1645436,True,True,German,2019-07-01
MontanaBlack88,87470100,3645,39858,23996,2720700,41384,1520077,True,True,German,2019-03-01
MontanaBlack88,84402765,3750,42365,22507,2631571,50701,1505529,True,True,German,2019-05-01
MontanaBlack88,67959150,3360,37414,20225,2720700,38381,1241630,True,True,German,2019-06-01
